,rcvTime,sendTime,label,pos_x,pos_y,pos_z,pos_noise_x,pos_noise_y,pos_noise_z,spd_x,spd_y,spd_z,spd_noise_x,spd_noise_y,spd_noise_z,acl_x,acl_y,acl_z,acl_noise_x,acl_noise_y,acl_noise_z,hed_x,hed_y,hed_z,hed_noise_x,hed_noise_y,hed_noise_z
764,0.6239252529213672,0.6239252529213672,0.2777777777777778,0.1186013718966237,0.4097970426229831,0.0,0.44442340234314504,0.3868392738350235,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4114890077410229,0.3808652197498504,0.0,0.519274629225669,0.45078937567208505,0.0,1.9719930029124655e-05,9.026723990550508e-05,0.0,0.4963110659987109,0.9999973421504281,0.0,0.3219811829324778,0.1132992179891098,0.0
745,0.5071366694883181,0.5071366694883181,0.2777777777777778,0.14147878099378386,0.2623141406305429,0.0,0.3316224651600328,0.4578760661117345,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4090307581130791,0.40730497011674993,0.0,0.4738745284552781,0.728011008528929,0.0,0.0027727320748561915,0.010341264079721461,0.0,0.4766406539483455,0.9995474933347432,0.0,0.2887774172784206,0.25483546941496915,0.0
736,0.45181586722912925,0.45181586722912925,0.2777777777777778,0.14182536333171214,0.25910268519757645,0.0,0.42123847357222344,0.4252544425506517,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4073901118540957,0.42179824789707754,0.0,0.5118989353168529,0.5006488721366549,0.0,0.0,0.0,0.0,0.481155077531149,0.9997187188986746,0.0,0.26850823679092295,0.39625635406441895,0.0
714,0.3165870037715308,0.3165870037715308,0.2777777777777778,0.14410429070913333,0.24495026736749836,0.0,0.4580361934777011,0.4115895117073305,0.0,0.4127678444849615,0.5577540018968024,0.0,0.41162696600105386,0.3808217035368978,0.0,0.5149380734678899,0.4807545663249635,0.0,9.322265369163951e-05,0.0004132673406566901,0.0,0.4735598288384898,0.9994073580246845,0.0,0.32395164985254465,0.11314721115205983,0.0
743,0.4948431678666907,0.4948431678666907,0.2777777777777778,0.14195108194014794,0.25910433663712074,0.0,0.33881712450561174,0.4217381544916876,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4073901118540957,0.42179824789707754,0.0,0.5118989353168529,0.5006488721366549,0.0,0.0,0.0,0.0,0.481155077531149,0.9997187188986746,0.0,0.26850823679092295,0.39625635406441895,0.0
767,0.6423654960048566,0.6423654960048566,0.2777777777777778,0.11501678255644535,0.4348043550717867,0.0,0.40879479188435663,0.3656370998781162,0.0,0.4127678444849615,0.5577540018968024,0.0,0.41170671558261357,0.3810805268236509,0.0,0.5324205505779437,0.36961971120557147,0.0,0.0007627860083830485,7.572672981325327e-05,0.0,0.4921680352230948,0.9999664817318042,0.0,0.3250961108326598,0.11405425898640548,0.0
809,0.9005296181391031,0.9005296181391031,0.2777777777777778,0.09261677774368444,0.5889438133796024,0.0,0.36087201236017674,0.44334790750394193,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4073901118540957,0.42179824789707754,0.0,0.5118995300255431,0.5006494498481743,0.0,0.0,0.0,0.0,0.4955754967692367,0.9999943507939545,0.0,0.26850823679092295,0.39625635406441895,0.0
820,0.9681439529529143,0.9681439529529143,0.2777777777777778,0.08945904587807278,0.6231310651157072,0.0,0.3645496782783333,0.39131429837121945,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4087264472480301,0.39591665633535655,0.0,0.5500893053567913,0.0,0.0,0.002480466573477482,0.022020475578557578,0.0,0.5205837626387332,0.9994933493034198,0.0,0.2849080221988895,0.1799257892286534,0.0
975,0.7356891875837732,0.7356891875837732,0.0,0.10545134530016652,0.5989784645666609,0.0,0.5952605369021253,0.5660042233555298,0.0,0.44580820868510673,0.2791977139449963,0.0,0.034862792679347054,0.37078690861857483,0.0,0.6915045218015823,0.5173178880509542,0.0,0.048335990295550954,0.003033870413868422,0.0,0.9993834378663163,0.5250058248309037,0.0,0.04889492413868206,0.2048337851331614,0.0
737,0.45796261525748605,0.45796261525748605,0.2777777777777778,0.14182378096331277,0.2591032327441135,0.0,0.4975127988540422,0.5652368980980487,0.0,0.4127678444849615,0.5577540018968024,0.0,0.4073901118540957,0.42179824789707754,0.0,0.5118989353168529,0.5006488721366549,0.0,0.0,0.0,0.0,0.481155077531149,0.9997187188986746,0.0,0.26850823679092295,0.39625635406441895,0.0
