,rcvTime,sendTime,label,pos_x,pos_y,pos_z,pos_noise_x,pos_noise_y,pos_noise_z,spd_x,spd_y,spd_z,spd_noise_x,spd_noise_y,spd_noise_z,acl_x,acl_y,acl_z,acl_noise_x,acl_noise_y,acl_noise_z,hed_x,hed_y,hed_z,hed_noise_x,hed_noise_y,hed_noise_z
309,0.2018526494310322,0.2018526494310322,0.0,0.2078785487769299,0.3948263418995692,0.0,0.12565821725749715,0.17992532841491893,0.0,0.10484623862111694,0.43764008117188213,0.0,0.25016070827811887,0.7092157002809695,0.0,0.491227969571463,0.5264451271675179,0.0,0.026609553162706315,0.022296400539631018,0.0,0.19974087223465914,0.9021463689307485,0.0,0.31479424859940064,0.08233438129111463,0.0
365,0.6136858635223916,0.6136858635223916,0.0,0.5577611710113978,0.5208803241886413,0.0,0.2668101287954163,0.2917792055386772,0.0,0.38901968032511725,0.4359501055049608,0.0,0.565211596463988,0.7064774469483183,0.0,0.5161264783009017,0.5057959711658689,0.0,0.014679234065714674,0.00800457037123418,0.0,0.8213324965132631,0.8824215645226231,0.0,0.06525273374464838,0.08310813021632656,0.0
215,0.7686165469122557,0.7686165469122557,0.0,0.775690509231578,0.6513333724200607,0.0,0.1599272905364062,0.11585457574467628,0.0,0.5385106136278682,0.33418109394703555,0.0,0.13237760300454238,0.32022427904423156,0.0,0.44506224127336574,0.48406505076849776,0.0,0.0002490614327778108,4.216520958206771e-05,0.0,0.9919785946483091,0.5889327572968315,0.0,0.02512984783898022,0.14056871685460068,0.0
322,0.2817606090594609,0.2817606090594609,0.0,0.2505254321158048,0.4649885816583694,0.0,0.24109270810832517,0.15428652132199172,0.0,0.42048868107552506,0.406025641105325,0.0,0.6000918342173747,0.6578877157679324,0.0,0.40677359793900036,0.4134849147859949,0.0,0.022619957847995715,0.012282710764856519,0.0,0.8912437301006133,0.8107055652488107,0.0,0.0543066449009841,0.09807690222684991,0.0
366,0.6198326328445205,0.6198326328445205,0.0,0.5628462850408578,0.5272708204620373,0.0,0.1474116505346219,0.2339045564372273,0.0,0.3896026056376928,0.43666632933838895,0.0,0.5658496615114612,0.707628391936053,0.0,0.5454122400228206,0.541552182522573,0.0,0.0020782675190637308,0.0017183390836759177,0.0,0.821551507148752,0.8822377089804663,0.0,0.06503570768771451,0.08278204930805089,0.0
320,0.26946709537998004,0.26946709537998004,0.0,0.23792556606897017,0.4547242786387447,0.0,0.20830104555902662,0.24257147755029984,0.0,0.4272760009312855,0.40114277994784264,0.0,0.6076184875782886,0.649963759982594,0.0,0.5455997938994688,0.526661711752522,0.0,0.020706078641699883,0.015307931227068208,0.0,0.9021984366525961,0.7964303210965287,0.0,0.05217419464717465,0.10075552760269246,0.0
216,0.774763304342116,0.774763304342116,0.0,0.7855105673087223,0.6538774053852259,0.0,0.12496124651987772,0.20147905671249333,0.0,0.49012302032645283,0.32198835831816897,0.0,0.17798570298428576,0.33706931546143837,0.0,0.01159230107654996,0.3757016018383429,0.0,0.14855199038317826,0.02514932055840629,0.0,0.9919023647176801,0.5893509103760406,0.0,0.03425826363982977,0.15029700989753267,0.0
368,0.6321261430941831,0.6321261430941831,0.0,0.572922740057895,0.540080925072589,0.0,0.19140330757593627,0.20870439855796996,0.0,0.38959554819953207,0.4366541322528682,0.0,0.5658264099271666,0.7075864506096229,0.0,0.49136249348801303,0.4755606864356469,0.0,0.000831749836989401,0.000687701770485708,0.0,0.8215515071488063,0.8822377089804202,0.0,0.06504360469399632,0.08279391006217722,0.0
353,0.5030440962087823,0.5030440962087823,0.0,0.4454452331279673,0.5824374725796072,0.0,0.24981389410963772,0.1473619605784049,0.0,0.430692760513847,0.1276697444264119,0.0,0.611364402341684,0.20595348801947788,0.0,0.43954178558600915,0.5526898825563418,0.0,0.03691453556137151,0.07613140722931157,0.0,0.8928927570592102,0.19082258184362538,0.0,0.05114109737949589,0.4484855670780635,0.0
352,0.49689735723046624,0.49689735723046624,0.0,0.4391375099767643,0.5870734485166921,0.0,0.2415683193203748,0.12920552601857693,0.0,0.42046900555287986,0.15908038389773627,0.0,0.600030984160981,0.2569463696877178,0.0,0.6640051451655173,0.41274984533856446,0.0,0.1156914439628031,0.464643414366167,0.0,0.9210690134002057,0.2304037534446916,0.0,0.054324198807870254,0.3782086674039079,0.0
355,0.5153375958462902,0.5153375958462902,0.0,0.45843386486878657,0.5727420199045198,0.0,0.07124911557491931,0.2012694788210745,0.0,0.43078332469182423,0.12759210780775498,0.0,0.6114727416720294,0.20583884378326536,0.0,0.49134752392877745,0.5155834714340038,0.0,1.3929822018287774e-05,6.7566193591345235e-06,0.0,0.8929056491144896,0.19083894876285556,0.0,0.05111149194355557,0.4486573663717616,0.0
363,0.6013923101696719,0.6013923101696719,0.0,0.5463178950829585,0.510608796375738,0.0,0.18338126034144553,0.17050805252853585,0.0,0.4471413539825123,0.15182646157368812,0.0,0.6296706301487421,0.24527026094656673,0.0,0.4709697055886555,0.5227156743822423,0.0,0.864003119321101,0.27655151521438065,0.0,0.9306670704407809,0.2459974511658617,0.0,0.046349583265351074,0.3932654680887836,0.0
308,0.19570592217326066,0.19570592217326066,0.0,0.21279267203085545,0.38844026405701126,0.0,0.12152104631494764,0.19613118660715778,0.0,0.11221524401576341,0.428440649673112,0.0,0.25833031380094107,0.694281552132078,0.0,0.373694413725975,0.6718816212917078,0.0,0.5185549220308996,0.01965915933484369,0.0,0.1997408722346009,0.9021463689307061,0.0,0.30252738667221807,0.08664115548695897,0.0
208,0.7255892090571479,0.7255892090571479,0.0,0.7031150013041382,0.6325159923117538,0.0,0.13923487864705253,0.07035223600786611,0.0,0.5392301618874915,0.33444975187994885,0.0,0.13170958213209344,0.3198679052931207,0.0,0.43922331086810557,0.4825862222113383,0.0,0.002584296532708071,0.000792211008463065,0.0,0.9923474298281956,0.5868802754763921,0.0,0.025012746964906095,0.14036974827594845,0.0
180,0.09247254450150422,0.09247254450150422,0.0,0.166203793755093,0.12384935215177828,0.0,0.09084996901981568,0.19122595483899518,0.0,0.2132838189370481,0.4594581537954694,0.0,0.43881824924672286,0.1473826100605119,0.0,0.5773128802051526,0.11409447341566653,0.0,0.0120700937810571,0.04830795633338352,0.0,0.43367247448907686,0.9958773117337738,0.0,0.1685693316112797,0.070376442089474,0.0
329,0.32478795010223394,0.32478795010223394,0.0,0.2875419016971949,0.496827362042547,0.0,0.18601698559824675,0.22174572453480534,0.0,0.39497718258025954,0.3851106878314738,0.0,0.5718041055298048,0.6239283222898723,0.0,0.7053670413721136,0.661650204213234,0.0,0.09601839069501256,0.05423149486261016,0.0,0.8894852858439977,0.8129009859081788,0.0,0.06304194230130811,0.11007019247973374,0.0
